date,HMF,wind_speed,SSN,polarity,HCS_tilt
1996-05-25,4.7,416.0,0,1,4.34
1996-05-26,4.1,419.0,0,1,4.36
1996-05-27,5.3,396.0,0,1,4.38
1996-05-28,9.6,363.0,0,1,4.4
1996-05-29,8.8,390.0,0,1,4.43
1996-05-30,4.5,438.0,0,1,4.45
1996-05-31,4.0,405.0,0,1,4.47
1996-06-01,4.2,384.0,11,1,4.49
1996-06-02,2.9,354.0,11,1,4.51
1996-06-03,3.5,337.0,11,1,4.54
1996-06-04,3.4,336.0,13,1,4.56
1996-06-05,5.5,332.0,16,1,4.58
1996-06-06,7.8,434.0,32,1,4.6
1996-06-07,5.2,394.0,28,1,4.62
1996-06-08,5.3,382.0,28,1,4.65
1996-06-09,4.7,362.0,35,1,4.67
1996-06-10,3.7,358.0,17,1,4.69
1996-06-11,4.3,339.0,13,1,4.71
1996-06-12,2.8,318.0,13,1,4.73
1996-06-13,3.4,331.0,0,1,4.76
1996-06-14,4.2,307.0,0,1,4.78
1996-06-15,7.4,336.0,0,1,4.8
1996-06-16,5.9,406.0,0,1,4.85
1996-06-17,5.4,394.0,0,1,4.89
1996-06-18,4.5,400.0,14,1,4.94
1996-06-19,6.9,471.0,24,1,4.99
1996-06-20,4.3,459.0,11,1,5.04
1996-06-21,3.6,409.0,11,1,5.09
1996-06-22,3.7,368.0,11,1,5.13
1996-06-23,5.3,361.0,24,1,5.18
1996-06-24,5.4,376.0,25,1,5.23
1996-06-25,4.3,378.0,24,1,5.28
1996-06-26,2.8,352.0,25,1,5.32
1996-06-27,4.1,377.0,25,1,5.37
1996-06-28,5.0,371.0,25,1,5.42
1996-06-29,7.5,345.0,24,1,5.47
1996-06-30,4.3,343.0,24,1,5.51
1996-07-01,5.3,346.0,12,1,5.56
1996-07-02,10.6,362.0,14,1,5.61
1996-07-03,6.0,450.0,13,1,5.66
1996-07-04,4.8,500.0,0,1,5.7
1996-07-05,4.3,452.0,12,1,5.75
1996-07-06,3.9,434.0,0,1,5.8
1996-07-07,5.5,399.0,20,1,5.85
1996-07-08,4.8,432.0,37,1,5.9
1996-07-09,4.0,414.0,39,1,5.94
1996-07-10,3.4,341.0,37,1,5.99
1996-07-11,3.9,316.0,29,1,6.04
1996-07-12,7.3,372.0,19,1,6.09
1996-07-13,7.6,392.0,13,1,6.14
1996-07-14,7.2,372.0,0,1,6.2
1996-07-15,7.2,371.0,0,1,6.26
1996-07-16,5.5,334.0,0,1,6.32
1996-07-17,4.8,355.0,0,1,6.38
1996-07-18,4.3,385.0,0,1,6.43
1996-07-19,3.9,370.0,0,1,6.49
1996-07-20,5.0,415.0,0,1,6.55
1996-07-21,5.7,407.0,0,1,6.61
1996-07-22,4.6,433.0,0,1,6.67
1996-07-23,3.3,445.0,0,1,6.73
1996-07-24,3.6,375.0,0,1,6.79
1996-07-25,4.7,373.0,0,1,6.85
1996-07-26,4.1,374.0,12,1,6.9
1996-07-27,2.7,369.0,13,1,6.96
1996-07-28,5.3,333.0,17,1,7.02
1996-07-29,6.8,366.0,22,1,7.08
1996-07-30,8.0,374.0,27,1,7.14
1996-07-31,7.6,497.0,30,1,7.2
1996-08-01,5.3,525.0,26,1,7.26
1996-08-02,4.4,528.0,31,1,7.31
1996-08-03,4.7,434.0,31,1,7.37
1996-08-04,4.7,399.0,29,1,7.43
1996-08-05,4.7,371.0,22,1,7.49
1996-08-06,4.6,377.0,14,1,7.55
1996-08-07,4.7,347.0,23,1,7.61
1996-08-08,7.3,354.0,15,1,7.67
1996-08-09,7.3,385.0,19,1,7.73
1996-08-10,6.1,366.0,20,1,7.78
1996-08-11,3.6,361.0,29,1,7.84
1996-08-12,4.5,340.0,23,1,7.9
1996-08-13,4.9,379.0,16,1,7.96
1996-08-14,5.9,421.0,29,1,8.02
1996-08-15,4.4,444.0,26,1,8.08
1996-08-16,5.9,428.0,14,1,8.14
1996-08-17,6.4,520.0,15,1,8.19
1996-08-18,4.8,465.0,12,1,8.25
1996-08-19,4.4,426.0,15,1,8.31
1996-08-20,5.1,432.0,14,1,8.37
1996-08-21,3.6,411.0,14,1,8.43
1996-08-22,4.0,378.0,12,1,8.49
1996-08-23,6.4,454.0,14,1,8.55
1996-08-24,5.1,418.0,22,1,8.61
1996-08-25,5.5,463.0,14,1,8.66
1996-08-26,4.4,441.0,18,1,8.72
1996-08-27,5.2,447.0,18,1,8.78
1996-08-28,6.0,427.0,15,1,8.84
1996-08-29,7.2,568.0,15,1,8.9
1996-08-30,4.6,578.0,19,1,8.96
1996-08-31,4.1,496.0,26,1,9.02
1996-09-01,3.5,430.0,24,1,9.07
1996-09-02,3.8,379.0,17,1,9.13
1996-09-03,3.5,334.0,13,1,9.19
1996-09-04,7.5,345.0,0,1,9.25
1996-09-05,6.4,393.0,0,1,9.3
1996-09-06,5.9,432.0,0,1,9.33
1996-09-07,4.5,410.0,22,1,9.36
1996-09-08,4.3,404.0,0,1,9.38
1996-09-09,7.0,365.0,0,1,9.41
1996-09-10,7.9,490.0,0,1,9.43
1996-09-11,6.5,511.0,0,1,9.46
1996-09-12,5.7,617.0,15,1,9.48
1996-09-13,4.8,600.0,0,1,9.51
1996-09-14,3.7,517.0,0,1,9.53
1996-09-15,5.2,507.0,0,1,9.56
1996-09-16,4.9,518.0,0,1,9.59
1996-09-17,5.6,514.0,0,1,9.61
1996-09-18,4.5,513.0,0,1,9.64
1996-09-19,5.4,470.0,0,1,9.66
1996-09-20,6.4,635.0,0,1,9.69
1996-09-21,4.3,602.0,0,1,9.71
1996-09-22,5.0,596.0,0,1,9.74
1996-09-23,5.1,566.0,0,1,9.77
1996-09-24,4.9,453.0,0,1,9.79
1996-09-25,6.0,439.0,0,1,9.82
1996-09-26,7.3,479.0,0,1,9.84
1996-09-27,4.0,553.0,0,1,9.87
1996-09-28,3.6,493.0,0,1,9.89
1996-09-29,4.2,419.0,0,1,9.92
1996-09-30,5.0,432.0,0,1,9.95
1996-10-01,5.9,372.0,0,1,9.97
1996-10-02,10.2,421.0,0,1,10.0
1996-10-03,6.3,530.0,0,1,9.88
1996-10-04,4.7,469.0,0,1,9.75
1996-10-05,4.2,418.0,0,1,9.61
1996-10-06,4.2,361.0,0,1,9.47
1996-10-07,5.5,327.0,0,1,9.34
1996-10-08,5.2,372.0,0,1,9.2
1996-10-09,6.7,479.0,0,1,9.07
1996-10-10,4.3,470.0,0,1,8.93
1996-10-11,4.7,397.0,0,1,8.8
1996-10-12,5.3,419.0,0,1,8.66
1996-10-13,6.6,457.0,0,1,8.52
1996-10-14,5.7,474.0,0,1,8.39
1996-10-15,3.0,386.0,0,1,8.25
1996-10-16,5.1,393.0,0,1,8.12
1996-10-17,6.2,397.0,0,1,7.98
1996-10-18,6.4,574.0,0,1,7.85
1996-10-19,5.6,600.0,0,1,7.71
1996-10-20,3.9,559.0,0,1,7.57
1996-10-21,4.7,457.0,0,1,7.44
1996-10-22,8.1,485.0,0,1,7.3
1996-10-23,6.7,610.0,0,1,7.17
1996-10-24,4.5,510.0,0,1,7.03
1996-10-25,3.7,436.0,7,1,6.9
1996-10-26,3.8,368.0,7,1,6.76
1996-10-27,6.2,366.0,7,1,6.63
1996-10-28,8.7,556.0,0,1,6.49
1996-10-29,5.7,569.0,0,1,6.35
1996-10-30,4.8,541.0,0,1,6.32
1996-10-31,4.3,496.0,0,1,6.35
1996-11-01,6.3,416.0,0,1,6.38
1996-11-02,5.2,370.0,0,1,6.41
1996-11-03,4.6,344.0,0,1,6.43
1996-11-04,6.4,416.0,0,1,6.46
1996-11-05,3.9,382.0,0,1,6.49
1996-11-06,5.1,403.0,0,1,6.52
1996-11-07,3.6,367.0,0,1,6.55
1996-11-08,3.8,348.0,0,1,6.58
1996-11-09,5.7,372.0,11,1,6.61
1996-11-10,3.5,380.0,17,1,6.64
1996-11-11,3.0,353.0,20,1,6.67
1996-11-12,4.8,357.0,15,1,6.7
1996-11-13,6.0,384.0,15,1,6.73
1996-11-14,7.1,458.0,0,1,6.76
1996-11-15,7.1,479.0,28,1,6.79
1996-11-16,3.9,472.0,56,1,6.82
1996-11-17,5.6,452.0,25,1,6.85
1996-11-18,5.9,482.0,13,1,6.87
1996-11-19,5.3,437.0,14,1,6.9
1996-11-20,4.5,448.0,13,1,6.93
1996-11-21,4.3,416.0,25,1,6.96
1996-11-22,3.7,345.0,33,1,6.99
1996-11-23,3.8,326.0,61,1,7.02
1996-11-24,6.7,376.0,63,1,7.05
1996-11-25,8.7,452.0,79,1,7.08
1996-11-26,7.2,474.0,72,1,7.13
1996-11-27,5.5,530.0,63,1,7.23
1996-11-28,4.5,454.0,47,1,7.33
1996-11-29,5.3,371.0,43,1,7.43
1996-11-30,6.7,328.0,35,1,7.53
1996-12-01,3.9,298.0,24,1,7.63
1996-12-02,8.6,303.0,13,1,7.72
1996-12-03,5.9,395.0,0,1,7.82
1996-12-04,6.0,459.0,0,1,7.92
1996-12-05,4.4,442.0,0,1,8.02
1996-12-06,4.5,398.0,0,1,8.12
1996-12-07,6.1,351.0,0,1,8.22
1996-12-08,3.5,370.0,14,1,8.32
1996-12-09,3.5,361.0,18,1,8.42
1996-12-10,8.3,533.0,17,1,8.52
1996-12-11,4.8,638.0,29,1,8.62
1996-12-12,3.8,577.0,30,1,8.72
1996-12-13,4.7,483.0,34,1,8.81
1996-12-14,5.3,407.0,28,1,8.91
1996-12-15,7.0,511.0,30,1,9.01
1996-12-16,4.8,518.0,25,1,9.11
1996-12-17,5.5,485.0,29,1,9.21
1996-12-18,3.1,443.0,34,1,9.31
1996-12-19,2.6,352.0,24,1,9.41
1996-12-20,2.9,321.0,16,1,9.51
1996-12-21,5.6,362.0,22,1,9.61
1996-12-22,7.2,404.0,22,1,9.71
1996-12-23,6.4,393.0,12,1,9.8
1996-12-24,9.7,368.0,13,1,9.75
1996-12-25,8.4,320.0,0,1,9.7
1996-12-26,5.7,312.0,0,1,9.66
1996-12-27,3.9,327.0,0,1,9.61
1996-12-28,3.3,304.0,0,1,9.56
1996-12-29,4.1,296.0,0,1,9.51
1996-12-30,8.6,306.0,0,1,9.46
1996-12-31,7.3,363.0,0,1,9.42
1997-01-01,6.0,420.0,0,1,9.37
1997-01-02,4.9,407.0,0,1,9.32
1997-01-03,3.5,369.0,0,1,9.27
1997-01-04,4.6,326.0,14,1,9.23
1997-01-05,5.5,333.0,13,1,9.18
1997-01-06,5.4,349.0,16,1,9.13
1997-01-07,6.5,405.0,10,1,9.08
1997-01-08,4.5,432.0,0,1,9.04
1997-01-09,3.4,397.0,12,1,8.99
1997-01-10,12.9,438.0,12,1,8.94
1997-01-11,10.2,498.0,9,1,8.89
1997-01-12,5.2,549.0,0,1,8.84
1997-01-13,3.6,498.0,0,1,8.8
1997-01-14,3.5,413.0,0,1,8.75
1997-01-15,6.5,351.0,14,1,8.7
1997-01-16,4.0,328.0,22,1,8.65
1997-01-17,2.8,311.0,10,1,8.61
1997-01-18,5.6,343.0,14,1,8.56
1997-01-19,5.5,340.0,0,1,8.51
1997-01-20,6.9,341.0,0,1,8.4
1997-01-21,5.7,382.0,0,1,8.28
1997-01-22,4.4,387.0,0,1,8.15
1997-01-23,3.9,345.0,0,1,8.03
1997-01-24,5.1,336.0,12,1,7.91
1997-01-25,5.0,327.0,10,1,7.78
1997-01-26,9.4,448.0,10,1,7.66
1997-01-27,4.9,510.0,12,1,7.53
1997-01-28,6.8,628.0,0,1,7.41
1997-01-29,5.0,567.0,13,1,7.28
1997-01-30,4.9,549.0,14,1,7.16
1997-01-31,4.8,517.0,13,1,7.03
1997-02-01,5.9,445.0,13,1,6.91
1997-02-02,5.4,472.0,33,1,6.78
1997-02-03,2.8,441.0,43,1,6.66
1997-02-04,3.9,345.0,45,1,6.53
1997-02-05,6.4,341.0,33,1,6.41
1997-02-06,4.9,422.0,26,1,6.28
1997-02-07,3.5,379.0,22,1,6.16
1997-02-08,7.4,470.0,12,1,6.04
1997-02-09,6.2,560.0,12,1,5.91
1997-02-10,6.6,482.0,0,1,5.79
1997-02-11,5.5,418.0,0,1,5.66
1997-02-12,3.3,374.0,0,1,5.54
1997-02-13,3.9,376.0,0,1,5.41
1997-02-14,5.9,347.0,0,1,5.29
1997-02-15,5.4,333.0,0,1,5.16
1997-02-16,5.8,338.0,13,1,5.06
1997-02-17,8.8,360.0,0,1,4.97
1997-02-18,4.1,404.0,12,1,4.88
1997-02-19,4.2,377.0,12,1,4.79
1997-02-20,3.0,341.0,10,1,4.7
1997-02-21,6.1,384.0,0,1,4.62
1997-02-22,5.9,364.0,0,1,4.53
1997-02-23,5.7,453.0,0,1,4.44
1997-02-24,6.0,417.0,10,1,4.35
1997-02-25,3.8,386.0,12,1,4.26
1997-02-26,8.0,382.0,0,1,4.18
1997-02-27,6.4,462.0,0,1,4.09
1997-02-28,6.9,568.0,0,1,4.0
1997-03-01,4.1,525.0,0,1,3.91
1997-03-02,5.3,461.0,0,1,3.82
1997-03-03,4.3,443.0,0,1,3.74
1997-03-04,3.1,382.0,0,1,3.65
1997-03-05,5.7,351.0,0,1,3.56
1997-03-06,4.8,370.0,11,1,3.47
1997-03-07,5.1,359.0,14,1,3.38
1997-03-08,3.1,345.0,26,1,3.3
1997-03-09,1.7,310.0,25,1,3.21
1997-03-10,2.3,301.0,17,1,3.12
1997-03-11,3.8,303.0,18,1,3.03
1997-03-12,8.0,444.0,21,1,2.94
1997-03-13,4.0,431.0,19,1,2.86
1997-03-14,4.0,359.0,18,1,2.77
1997-03-15,4.8,381.0,35,1,2.71
1997-03-16,5.7,360.0,15,1,2.75
1997-03-17,5.0,357.0,17,1,2.78
1997-03-18,3.5,346.0,17,1,2.82
1997-03-19,3.8,318.0,0,1,2.85
1997-03-20,3.7,309.0,12,1,2.89
1997-03-21,5.3,320.0,0,1,2.93
1997-03-22,5.8,396.0,0,1,2.96
1997-03-23,3.7,366.0,0,1,3.0
1997-03-24,6.0,380.0,0,1,3.04
1997-03-25,5.7,426.0,0,1,3.07
1997-03-26,4.8,502.0,0,1,3.11
1997-03-27,4.0,498.0,14,1,3.15
1997-03-28,5.9,411.0,19,1,3.18
1997-03-29,6.7,448.0,25,1,3.22
1997-03-30,5.0,471.0,28,1,3.26
1997-03-31,3.6,383.0,24,1,3.29
1997-04-01,8.6,403.0,25,1,3.33
1997-04-02,4.7,461.0,46,1,3.37
1997-04-03,4.3,411.0,55,1,3.4
1997-04-04,5.0,420.0,40,1,3.44
1997-04-05,4.1,400.0,37,1,3.48
1997-04-06,4.8,406.0,30,1,3.51
1997-04-07,3.9,409.0,16,1,3.55
1997-04-08,4.1,356.0,15,1,3.59
1997-04-09,6.0,299.0,31,1,3.62
1997-04-10,7.7,333.0,36,1,3.66
1997-04-11,13.8,467.0,34,1,3.7
1997-04-12,3.9,496.0,18,1,3.74
1997-04-13,5.7,468.0,33,1,3.79
1997-04-14,5.5,404.0,36,1,3.83
1997-04-15,6.1,348.0,42,1,3.87
1997-04-16,7.2,352.0,39,1,3.92
1997-04-17,6.3,517.0,19,1,3.96
1997-04-18,5.2,506.0,13,1,4.01
1997-04-19,4.7,475.0,16,1,4.05
1997-04-20,2.6,395.0,0,1,4.09
1997-04-21,7.1,387.0,0,1,4.14
1997-04-22,12.2,352.0,0,1,4.18
1997-04-23,7.5,372.0,13,1,4.23
1997-04-24,4.2,416.0,13,1,4.27
1997-04-25,3.0,382.0,12,1,4.31
1997-04-26,2.2,350.0,25,1,4.36
1997-04-27,2.7,333.0,16,1,4.4
1997-04-28,4.3,326.0,18,1,4.45
1997-04-29,4.4,320.0,12,1,4.49
1997-04-30,5.5,348.0,0,1,4.53
1997-05-01,7.0,418.0,0,1,4.58
1997-05-02,4.3,557.0,0,1,4.62
1997-05-03,3.9,531.0,0,1,4.67
1997-05-04,3.3,435.0,11,1,4.71
1997-05-05,4.1,402.0,12,1,4.75
1997-05-06,3.7,380.0,11,1,4.8
1997-05-07,3.6,339.0,11,1,4.84
1997-05-08,3.4,326.0,14,1,4.89
1997-05-09,4.1,300.0,12,1,4.89
1997-05-10,4.0,288.0,23,1,4.87
1997-05-11,5.6,313.0,22,1,4.85
1997-05-12,3.9,301.0,14,1,4.83
1997-05-13,2.8,287.0,17,1,4.81
1997-05-14,4.8,294.0,18,1,4.8
1997-05-15,19.9,434.0,15,1,4.78
1997-05-16,7.5,481.0,23,1,4.76
1997-05-17,4.3,462.0,23,1,4.74
1997-05-18,2.7,381.0,29,1,4.72
1997-05-19,3.0,330.0,37,1,4.7
1997-05-20,5.7,306.0,54,1,4.69
1997-05-21,5.7,302.0,72,1,4.67
1997-05-22,3.7,338.0,66,1,4.65
1997-05-23,2.2,305.0,55,1,4.63
1997-05-24,5.8,319.0,41,1,4.61
1997-05-25,6.2,305.0,40,1,4.59
1997-05-26,7.8,321.0,48,1,4.58
1997-05-27,9.3,327.0,34,1,4.56
1997-05-28,5.4,318.0,23,1,4.54
1997-05-29,2.5,327.0,19,1,4.52
1997-05-30,4.7,347.0,17,1,4.5
1997-05-31,5.2,381.0,26,1,4.48
1997-06-01,4.5,394.0,33,1,4.47
1997-06-02,4.7,396.0,36,1,4.45
1997-06-03,5.0,444.0,24,1,4.43
1997-06-04,4.6,406.0,18,1,4.41
1997-06-05,3.7,349.0,18,1,4.4
1997-06-06,6.1,368.0,20,1,4.41
1997-06-07,5.8,405.0,20,1,4.41
1997-06-08,6.2,374.0,31,1,4.41
1997-06-09,11.2,371.0,26,1,4.42
1997-06-10,4.3,369.0,13,1,4.42
1997-06-11,3.4,342.0,13,1,4.42
1997-06-12,4.4,339.0,26,1,4.43
1997-06-13,3.4,326.0,29,1,4.43
1997-06-14,2.6,301.0,31,1,4.43
1997-06-15,5.9,326.0,31,1,4.44
1997-06-16,5.7,391.0,33,1,4.44
1997-06-17,3.8,393.0,21,1,4.45
1997-06-18,3.0,336.0,29,1,4.45
1997-06-19,7.3,361.0,16,1,4.45
1997-06-20,6.7,316.0,13,1,4.46
1997-06-21,3.1,287.0,11,1,4.46
1997-06-22,8.2,362.0,0,1,4.46
1997-06-23,6.2,394.0,15,1,4.47
1997-06-24,5.0,386.0,15,1,4.47
1997-06-25,5.2,394.0,31,1,4.47
1997-06-26,2.8,373.0,24,1,4.48
1997-06-27,4.9,453.0,20,1,4.48
1997-06-28,6.1,457.0,13,1,4.49
1997-06-29,5.3,407.0,13,1,4.49
1997-06-30,4.3,363.0,0,1,4.49
1997-07-01,5.5,343.0,0,1,4.5
1997-07-02,6.3,298.0,0,1,4.51
1997-07-03,6.3,350.0,10,1,4.6
1997-07-04,5.4,383.0,11,1,4.69
1997-07-05,3.8,366.0,10,1,4.79
1997-07-06,4.9,343.0,12,1,4.88
1997-07-07,8.4,395.0,32,1,4.97
1997-07-08,4.8,418.0,20,1,5.06
1997-07-09,7.4,374.0,21,1,5.15
1997-07-10,4.5,424.0,16,1,5.24
1997-07-11,3.5,383.0,0,1,5.34
1997-07-12,4.6,347.0,0,1,5.43
1997-07-13,4.2,339.0,0,1,5.52
1997-07-14,3.8,319.0,11,1,5.61
1997-07-15,8.8,352.0,0,1,5.7
1997-07-16,6.9,346.0,0,1,5.79
1997-07-17,5.9,344.0,9,1,5.89
1997-07-18,6.6,433.0,9,1,5.98
1997-07-19,6.5,425.0,0,1,6.07
1997-07-20,5.8,472.0,14,1,6.16
1997-07-21,4.9,441.0,0,1,6.25
1997-07-22,5.1,456.0,14,1,6.34
1997-07-23,3.6,395.0,25,1,6.44
1997-07-24,5.5,402.0,36,1,6.53
1997-07-25,3.2,423.0,48,1,6.62
1997-07-26,2.7,382.0,42,1,6.71
1997-07-27,3.1,378.0,31,1,6.8
1997-07-28,2.7,371.0,14,1,6.89
1997-07-29,2.3,346.0,14,1,6.99
1997-07-30,3.3,344.0,0,1,7.22
1997-07-31,9.2,427.0,0,1,7.47
1997-08-01,4.4,419.0,0,1,7.72
1997-08-02,5.0,416.0,12,1,7.97
1997-08-03,9.9,445.0,19,1,8.23
1997-08-04,7.5,388.0,13,1,8.48
1997-08-05,5.5,348.0,25,1,8.73
1997-08-06,4.3,318.0,53,1,8.99
1997-08-07,5.1,325.0,60,1,9.24
1997-08-08,4.3,351.0,66,1,9.49
1997-08-09,5.6,378.0,56,1,9.74
1997-08-10,4.9,417.0,31,1,10.0
1997-08-11,4.2,408.0,53,1,10.25
1997-08-12,3.5,381.0,70,1,10.5
1997-08-13,5.7,440.0,67,1,10.76
1997-08-14,6.4,474.0,57,1,11.01
1997-08-15,4.4,449.0,54,1,11.26
1997-08-16,4.2,395.0,31,1,11.51
1997-08-17,5.9,386.0,26,1,11.77
1997-08-18,6.6,362.0,23,1,12.02
1997-08-19,6.1,358.0,13,1,12.27
1997-08-20,4.1,350.0,12,1,12.53
1997-08-21,5.4,378.0,13,1,12.78
1997-08-22,4.9,414.0,12,1,13.03
1997-08-23,3.2,352.0,13,1,13.28
1997-08-24,4.3,335.0,0,1,13.54
1997-08-25,2.4,341.0,22,1,13.79
1997-08-26,2.9,313.0,31,1,13.87
1997-08-27,4.5,313.0,35,1,13.83
1997-08-28,6.7,413.0,48,1,13.78
1997-08-29,7.0,412.0,51,1,13.73
1997-08-30,5.3,432.0,63,1,13.68
1997-08-31,3.4,424.0,78,1,13.63
1997-09-01,2.9,366.0,76,1,13.59
1997-09-02,3.6,330.0,69,1,13.54
1997-09-03,11.9,401.0,56,1,13.49
1997-09-04,5.6,516.0,49,1,13.44
1997-09-05,4.3,435.0,58,1,13.4
1997-09-06,4.8,405.0,65,1,13.35
1997-09-07,3.3,370.0,79,1,13.3
1997-09-08,5.0,380.0,101,1,13.25
1997-09-09,6.8,457.0,106,1,13.21
1997-09-10,6.7,453.0,108,1,13.16
1997-09-11,4.6,463.0,100,1,13.11
1997-09-12,5.0,407.0,103,1,13.06
1997-09-13,5.8,384.0,99,1,13.02
1997-09-14,5.8,438.0,82,1,12.97
1997-09-15,5.2,388.0,76,1,12.92
1997-09-16,3.9,345.0,71,1,12.87
1997-09-17,5.0,334.0,57,1,12.82
1997-09-18,11.2,346.0,38,1,12.78
1997-09-19,11.7,299.0,19,1,12.73
1997-09-20,7.5,335.0,16,1,12.68
1997-09-21,8.8,379.0,30,1,12.63
1997-09-22,13.2,412.0,52,1,12.56
1997-09-23,4.2,395.0,49,1,12.4
1997-09-24,2.6,348.0,49,1,12.25
1997-09-25,3.2,315.0,57,1,12.09
1997-09-26,4.9,330.0,30,1,11.94
1997-09-27,6.7,384.0,35,1,11.79
1997-09-28,4.8,440.0,21,1,11.63
1997-09-29,4.6,424.0,19,1,11.48
1997-09-30,5.5,382.0,22,1,11.32
1997-10-01,9.2,466.0,36,1,11.17
1997-10-02,9.7,446.0,30,1,11.01
1997-10-03,4.6,433.0,30,1,10.86
1997-10-04,5.7,379.0,30,1,10.71
1997-10-05,4.7,345.0,30,1,10.55
1997-10-06,5.2,323.0,26,1,10.4
1997-10-07,6.6,348.0,24,1,10.24
1997-10-08,6.6,391.0,23,1,10.09
1997-10-09,5.4,408.0,29,1,9.94
1997-10-10,9.4,426.0,32,1,9.78
1997-10-11,11.4,400.0,35,1,9.63
1997-10-12,6.5,368.0,36,1,9.47
1997-10-13,5.3,340.0,42,1,9.32
1997-10-14,4.6,327.0,35,1,9.17
1997-10-15,4.8,314.0,40,1,9.01
1997-10-16,3.5,300.0,49,1,8.86
1997-10-17,5.5,282.0,58,1,8.7
1997-10-18,3.9,295.0,50,1,8.55
1997-10-19,3.9,296.0,36,1,8.4
1997-10-20,5.3,313.0,30,1,8.22
1997-10-21,3.6,305.0,29,1,8.04
1997-10-22,4.7,312.0,13,1,7.86
1997-10-23,6.8,350.0,0,1,7.68
1997-10-24,11.1,408.0,14,1,7.5
1997-10-25,8.6,469.0,16,1,7.32
1997-10-26,5.6,522.0,16,1,7.14
1997-10-27,7.1,492.0,33,1,6.96
1997-10-28,5.4,434.0,47,1,6.78
1997-10-29,4.5,406.0,43,1,6.6
1997-10-30,4.5,395.0,55,1,6.42
1997-10-31,3.6,353.0,50,1,6.24
1997-11-01,6.3,384.0,56,1,6.06
1997-11-02,4.4,365.0,68,1,5.88
1997-11-03,4.0,326.0,70,1,5.7
1997-11-04,7.3,326.0,76,1,5.52
1997-11-05,7.2,349.0,66,1,5.34
1997-11-06,5.9,352.0,65,1,5.16
1997-11-07,14.2,448.0,56,1,4.98
1997-11-08,12.1,389.0,48,1,4.8
1997-11-09,5.5,373.0,32,1,4.62
1997-11-10,7.9,359.0,25,1,4.44
1997-11-11,5.9,335.0,37,1,4.26
1997-11-12,3.0,334.0,26,1,4.08
1997-11-13,3.5,308.0,34,1,3.9
1997-11-14,8.1,341.0,49,1,3.72
1997-11-15,7.6,344.0,39,1,3.54
1997-11-16,6.2,380.0,37,1,3.59
1997-11-17,6.8,384.0,57,1,3.71
1997-11-18,7.8,436.0,56,1,3.82
1997-11-19,5.3,417.0,56,1,3.94
1997-11-20,5.2,366.0,52,1,4.06
1997-11-21,4.0,334.0,53,1,4.17
1997-11-22,17.1,432.0,61,1,4.29
1997-11-23,12.3,510.0,71,1,4.41
1997-11-24,4.7,523.0,63,1,4.53
1997-11-25,5.0,401.0,39,1,4.64
1997-11-26,5.5,366.0,34,1,4.76
1997-11-27,5.4,353.0,40,1,4.88
1997-11-28,3.9,358.0,43,1,5.0
1997-11-29,3.0,320.0,50,1,5.11
1997-11-30,6.4,382.0,54,1,5.23
1997-12-01,6.1,356.0,62,1,5.35
1997-12-02,5.3,333.0,55,1,5.47
1997-12-03,5.4,357.0,45,1,5.58
1997-12-04,5.3,335.0,49,1,5.7
1997-12-05,6.5,379.0,43,1,5.82
1997-12-06,4.7,368.0,51,1,5.93
1997-12-07,3.1,353.0,54,1,6.05
1997-12-08,4.5,325.0,78,1,6.17
1997-12-09,5.7,295.0,90,1,6.29
1997-12-10,11.7,330.0,77,1,6.4
1997-12-11,11.2,350.0,82,1,6.52
1997-12-12,6.4,328.0,92,1,6.64
1997-12-13,6.7,297.0,71,1,6.74
1997-12-14,5.7,294.0,57,1,6.83
1997-12-15,3.8,296.0,55,1,6.92
1997-12-16,5.2,291.0,47,1,7.01
1997-12-17,6.4,291.0,46,1,7.09
1997-12-18,8.3,309.0,27,1,7.18
1997-12-19,7.2,321.0,20,1,7.27
1997-12-20,4.8,321.0,26,1,7.36
1997-12-21,4.0,336.0,30,1,7.45
1997-12-22,2.9,329.0,43,1,7.53
1997-12-23,4.5,333.0,61,1,7.62
1997-12-24,5.1,325.0,70,1,7.71
1997-12-25,5.6,307.0,57,1,7.8
1997-12-26,5.0,304.0,50,1,7.89
1997-12-27,3.1,309.0,55,1,7.97
1997-12-28,2.4,292.0,51,1,8.06
1997-12-29,4.1,307.0,55,1,8.15
1997-12-30,10.6,360.0,61,1,8.24
1997-12-31,8.6,366.0,61,1,8.33
1998-01-01,6.0,344.0,54,1,8.41
1998-01-02,5.7,346.0,43,1,8.5
1998-01-03,4.7,356.0,32,1,8.59
1998-01-04,5.8,332.0,28,1,8.68
1998-01-05,4.9,302.0,14,1,8.76
1998-01-06,7.8,329.0,1,1,8.85
1998-01-07,16.6,395.0,0,1,8.94
1998-01-08,10.8,359.0,0,1,9.03
1998-01-09,7.1,471.0,0,1,9.16
1998-01-10,5.0,392.0,14,1,9.48
1998-01-11,4.5,346.0,38,1,9.8
1998-01-12,5.4,387.0,53,1,10.12
1998-01-13,4.9,393.0,50,1,10.44
1998-01-14,3.4,367.0,42,1,10.75
1998-01-15,3.3,320.0,45,1,11.07
1998-01-16,6.1,309.0,73,1,11.39
1998-01-17,6.2,341.0,73,1,11.71
1998-01-18,6.2,329.0,64,1,12.03
1998-01-19,11.4,322.0,54,1,12.35
1998-01-20,8.1,429.0,24,1,12.67
1998-01-21,12.8,433.0,20,1,12.99
