date,HMF,wind_speed,SSN,polarity,HCS_tilt,daily_OSF
2007-11-20,13.5,471.0,0.0,-1.0,14.81,
2007-11-21,4.2,632.0,0.0,-1.0,14.81,
2007-11-22,5.5,535.0,0.0,-1.0,14.81,
2007-11-23,3.3,605.0,0.0,-1.0,14.82,
2007-11-24,4.1,530.0,16.0,-1.0,14.82,
2007-11-25,3.9,602.0,13.0,-1.0,14.83,
2007-11-26,3.0,585.0,12.0,-1.0,14.83,
2007-11-27,3.1,474.0,0.0,-1.0,14.83,
2007-11-28,3.6,429.0,0.0,-1.0,14.84,
2007-11-29,3.5,391.0,0.0,-1.0,14.84,
2007-11-30,3.0,343.0,0.0,-1.0,14.84,
2007-12-01,3.6,344.0,17.0,-1.0,14.85,
2007-12-02,2.9,343.0,15.0,-1.0,14.85,
2007-12-03,2.1,320.0,12.0,-1.0,14.85,
2007-12-04,2.6,308.0,15.0,-1.0,14.86,
2007-12-05,4.8,356.0,14.0,-1.0,14.86,
2007-12-06,3.4,344.0,27.0,-1.0,14.87,
2007-12-07,3.2,319.0,26.0,-1.0,14.87,
2007-12-08,3.3,294.0,43.0,-1.0,14.87,
2007-12-09,4.4,327.0,45.0,-1.0,14.88,
2007-12-10,8.3,373.0,41.0,-1.0,14.88,
2007-12-11,7.7,588.0,41.0,-1.0,14.88,
2007-12-12,5.1,598.0,48.0,-1.0,14.89,
2007-12-13,4.3,543.0,51.0,-1.0,14.89,
2007-12-14,3.3,489.0,41.0,-1.0,14.89,
2007-12-15,2.7,427.0,38.0,-1.0,14.9,
2007-12-16,3.3,369.0,31.0,-1.0,14.96,
2007-12-17,8.5,510.0,19.0,-1.0,15.06,
2007-12-18,5.0,638.0,12.0,-1.0,15.17,
2007-12-19,4.5,623.0,0.0,-1.0,15.27,
2007-12-20,6.0,627.0,0.0,-1.0,15.37,
2007-12-21,3.9,646.0,0.0,-1.0,15.47,
2007-12-22,3.6,609.0,0.0,-1.0,15.58,
2007-12-23,3.0,550.0,0.0,-1.0,15.68,
2007-12-24,3.4,424.0,0.0,-1.0,15.78,
2007-12-25,3.1,380.0,0.0,-1.0,15.88,
2007-12-26,4.8,343.0,0.0,-1.0,15.99,
2007-12-27,5.5,375.0,0.0,-1.0,16.09,
2007-12-28,3.2,436.0,0.0,-1.0,16.19,
2007-12-29,3.0,371.0,0.0,-1.0,16.29,
2007-12-30,4.1,360.0,0.0,-1.0,16.4,
2007-12-31,5.6,343.0,0.0,-1.0,16.5,
2008-01-01,3.4,358.0,9.0,-1.0,16.6,
2008-01-02,2.2,336.0,9.0,-1.0,16.71,
2008-01-03,2.0,320.0,9.0,-1.0,16.81,
2008-01-04,2.1,307.0,12.0,-1.0,16.91,
2008-01-05,10.1,533.0,10.0,-1.0,17.01,
2008-01-06,5.8,634.0,14.0,-1.0,17.12,
2008-01-07,4.7,664.0,14.0,-1.0,17.22,
2008-01-08,4.6,616.0,11.0,-1.0,17.32,
2008-01-09,4.4,549.0,0.0,-1.0,17.42,
2008-01-10,3.8,486.0,10.0,-1.0,17.53,
2008-01-11,4.0,424.0,10.0,-1.0,17.63,
2008-01-12,5.0,435.0,0.0,-1.0,17.74,
2008-01-13,6.6,498.0,0.0,-1.0,17.85,
2008-01-14,5.7,646.0,0.0,-1.0,17.96,
2008-01-15,4.0,676.0,0.0,-1.0,18.08,
2008-01-16,4.1,655.0,0.0,-1.0,18.19,
2008-01-17,4.4,616.0,0.0,-1.0,18.3,
2008-01-18,4.5,643.0,0.0,-1.0,18.42,
2008-01-19,4.4,626.0,0.0,-1.0,18.53,
2008-01-20,3.7,610.0,0.0,-1.0,18.64,
2008-01-21,3.3,553.0,0.0,-1.0,18.76,
2008-01-22,3.0,454.0,0.0,-1.0,18.87,
2008-01-23,3.5,427.0,0.0,-1.0,18.99,
2008-01-24,4.8,420.0,0.0,-1.0,19.1,
2008-01-25,4.7,510.0,0.0,-1.0,19.21,
2008-01-26,3.3,466.0,0.0,-1.0,19.33,
2008-01-27,3.6,417.0,0.0,-1.0,19.44,
2008-01-28,4.1,391.0,0.0,-1.0,19.55,
2008-01-29,3.8,407.0,0.0,-1.0,19.67,
2008-01-30,3.2,378.0,10.0,-1.0,19.78,
2008-01-31,5.3,364.0,10.0,-1.0,19.9,
2008-02-01,7.8,529.0,15.0,-1.0,20.01,
2008-02-02,5.7,597.0,12.0,-1.0,20.12,
2008-02-03,5.3,599.0,12.0,-1.0,20.24,
2008-02-04,3.5,560.0,11.0,-1.0,20.35,
2008-02-05,2.9,460.0,0.0,-1.0,20.46,
2008-02-06,4.6,374.0,0.0,-1.0,20.58,
2008-02-07,5.3,370.0,0.0,-1.0,20.69,
2008-02-08,3.6,412.0,0.0,-1.0,20.8,
2008-02-09,4.8,389.0,0.0,-1.0,20.75,
2008-02-10,10.2,531.0,0.0,-1.0,20.71,
2008-02-11,4.6,695.0,0.0,-1.0,20.67,
2008-02-12,3.9,657.0,0.0,-1.0,20.62,
2008-02-13,4.3,640.0,0.0,-1.0,20.58,
2008-02-14,4.6,644.0,0.0,-1.0,20.53,
2008-02-15,4.1,645.0,0.0,-1.0,20.49,
2008-02-16,3.7,598.0,0.0,-1.0,20.45,
2008-02-17,3.4,534.0,0.0,-1.0,20.4,
2008-02-18,4.9,524.0,0.0,-1.0,20.36,
2008-02-19,4.2,604.0,0.0,-1.0,20.31,
2008-02-20,3.4,543.0,0.0,-1.0,20.27,
2008-02-21,4.1,488.0,0.0,-1.0,20.23,
2008-02-22,3.9,476.0,0.0,-1.0,20.18,
2008-02-23,4.0,444.0,0.0,-1.0,20.14,
2008-02-24,4.0,450.0,0.0,-1.0,20.09,
2008-02-25,4.3,416.0,11.0,-1.0,20.05,
2008-02-26,3.1,374.0,11.0,-1.0,20.01,
2008-02-27,5.3,372.0,11.0,-1.0,19.96,
2008-02-28,8.4,468.0,0.0,-1.0,19.92,
2008-02-29,6.2,671.0,0.0,-1.0,19.87,
2008-03-01,4.7,750.0,0.0,-1.0,19.83,
2008-03-02,3.3,669.0,0.0,-1.0,19.79,
2008-03-03,2.5,559.0,12.0,-1.0,19.74,
2008-03-04,2.6,433.0,0.0,-1.0,19.7,
2008-03-05,4.5,410.0,0.0,-1.0,19.65,
2008-03-06,3.5,398.0,13.0,-1.0,19.61,
2008-03-07,3.3,343.0,0.0,-1.0,19.54,
2008-03-08,7.1,377.0,0.0,-1.0,19.47,
2008-03-09,8.6,576.0,0.0,-1.0,19.4,
2008-03-10,4.4,653.0,15.0,-1.0,19.32,
2008-03-11,4.1,677.0,0.0,-1.0,19.25,
2008-03-12,4.1,659.0,0.0,-1.0,19.18,
2008-03-13,4.2,614.0,0.0,-1.0,19.1,
2008-03-14,4.2,610.0,0.0,-1.0,19.03,
2008-03-15,4.0,599.0,12.0,-1.0,18.96,
2008-03-16,3.3,570.0,12.0,-1.0,18.88,
2008-03-17,3.2,512.0,12.0,-1.0,18.81,
2008-03-18,3.9,486.0,0.0,-1.0,18.74,
2008-03-19,4.6,494.0,0.0,-1.0,18.66,
2008-03-20,3.9,536.0,0.0,-1.0,18.59,
2008-03-21,3.7,488.0,0.0,-1.0,18.52,
2008-03-22,5.3,435.0,0.0,-1.0,18.44,
2008-03-23,4.7,473.0,0.0,-1.0,18.37,
2008-03-24,2.9,451.0,32.0,-1.0,18.3,
2008-03-25,3.3,393.0,54.0,-1.0,18.22,
2008-03-26,6.5,474.0,60.0,-1.0,18.15,
2008-03-27,6.6,610.0,59.0,-1.0,18.08,
2008-03-28,5.0,644.0,57.0,-1.0,18.0,
2008-03-29,3.4,573.0,50.0,-1.0,17.93,
2008-03-30,3.6,501.0,52.0,-1.0,17.86,
2008-03-31,3.1,409.0,42.0,-1.0,17.78,
2008-04-01,4.0,400.0,20.0,-1.0,17.71,
2008-04-02,2.9,375.0,11.0,-1.0,17.64,
2008-04-03,3.7,347.0,11.0,-1.0,17.57,
2008-04-04,7.6,440.0,9.0,-1.0,17.52,
2008-04-05,6.7,602.0,0.0,-1.0,17.46,
2008-04-06,4.6,673.0,0.0,-1.0,17.41,
2008-04-07,5.0,600.0,0.0,-1.0,17.35,
2008-04-08,4.5,671.0,0.0,-1.0,17.3,
2008-04-09,3.5,691.0,0.0,-1.0,17.24,
2008-04-10,3.6,636.0,0.0,-1.0,17.19,
2008-04-11,4.6,540.0,0.0,-1.0,17.13,
2008-04-12,4.6,562.0,0.0,-1.0,17.08,
2008-04-13,3.8,597.0,9.0,-1.0,17.02,
2008-04-14,2.8,477.0,9.0,-1.0,16.97,
2008-04-15,4.3,386.0,0.0,-1.0,16.91,
2008-04-16,6.5,461.0,0.0,-1.0,16.86,
2008-04-17,3.6,533.0,0.0,-1.0,16.8,
2008-04-18,4.0,520.0,0.0,-1.0,16.75,
2008-04-19,4.4,527.0,10.0,-1.0,16.69,
2008-04-20,3.5,516.0,0.0,-1.0,16.64,
2008-04-21,2.5,441.0,0.0,-1.0,16.58,
2008-04-22,2.8,346.0,10.0,-1.0,16.53,
2008-04-23,8.0,550.0,10.0,-1.0,16.47,
2008-04-24,5.8,576.0,9.0,-1.0,16.42,
2008-04-25,3.4,556.0,0.0,-1.0,16.36,
2008-04-26,4.1,489.0,0.0,-1.0,16.31,
2008-04-27,4.5,482.0,0.0,-1.0,16.25,
2008-04-28,4.6,465.0,0.0,-1.0,16.2,
2008-04-29,2.8,430.0,0.0,-1.0,16.14,
2008-04-30,4.1,414.0,0.0,-1.0,16.09,
2008-05-01,5.2,478.0,10.0,-1.0,16.04,
2008-05-02,5.2,460.0,0.0,-1.0,15.99,
2008-05-03,6.3,483.0,0.0,-1.0,15.95,
2008-05-04,5.7,541.0,10.0,-1.0,15.9,
2008-05-05,4.5,614.0,12.0,-1.0,15.85,
2008-05-06,3.6,582.0,0.0,-1.0,15.8,
2008-05-07,3.3,508.0,0.0,-1.0,15.76,
2008-05-08,3.0,481.0,0.0,-1.0,15.71,
2008-05-09,2.8,429.0,0.0,-1.0,15.66,
2008-05-10,3.1,364.0,0.0,-1.0,15.61,
2008-05-11,3.3,356.0,0.0,-1.0,15.57,
2008-05-12,2.4,324.0,0.0,-1.0,15.52,
2008-05-13,4.3,340.0,12.0,-1.0,15.47,
2008-05-14,3.2,334.0,0.0,-1.0,15.42,
2008-05-15,4.5,334.0,13.0,-1.0,15.38,
2008-05-16,4.9,388.0,20.0,-1.0,15.33,
2008-05-17,2.6,355.0,17.0,-1.0,15.28,
2008-05-18,4.2,334.0,22.0,-1.0,15.23,
2008-05-19,5.4,370.0,16.0,-1.0,15.18,
2008-05-20,5.9,410.0,10.0,-1.0,15.14,
2008-05-21,6.3,553.0,0.0,-1.0,15.09,
2008-05-22,4.2,561.0,0.0,-1.0,15.04,
2008-05-23,5.0,497.0,0.0,-1.0,14.99,
2008-05-24,3.4,528.0,0.0,-1.0,14.95,
2008-05-25,3.0,463.0,0.0,-1.0,14.9,
2008-05-26,2.5,401.0,0.0,-1.0,14.85,
2008-05-27,3.3,360.0,0.0,-1.0,14.8,
2008-05-28,6.3,462.0,0.0,-1.0,14.81,
2008-05-29,5.2,483.0,0.0,-1.0,14.82,
2008-05-30,6.5,557.0,0.0,-1.0,14.83,
2008-05-31,5.1,585.0,0.0,-1.0,14.84,
2008-06-01,4.8,574.0,0.0,-1.0,14.85,
2008-06-02,3.1,548.0,0.0,-1.0,14.87,
2008-06-03,3.6,486.0,0.0,-1.0,14.88,
2008-06-04,2.5,443.0,0.0,-1.0,14.89,
2008-06-05,2.7,382.0,14.0,-1.0,14.9,
2008-06-06,5.0,393.0,0.0,-1.0,14.91,
2008-06-07,5.9,474.0,0.0,-1.0,14.92,
2008-06-08,4.2,479.0,0.0,-1.0,14.93,
2008-06-09,3.4,407.0,0.0,-1.0,14.94,
2008-06-10,3.7,362.0,14.0,-1.0,14.95,
2008-06-11,2.7,354.0,12.0,-1.0,14.96,
2008-06-12,2.4,317.0,11.0,-1.0,14.98,
2008-06-13,2.0,307.0,12.0,-1.0,14.99,
2008-06-14,6.4,361.0,0.0,-1.0,15.0,
2008-06-15,6.1,618.0,11.0,-1.0,15.01,
2008-06-16,4.5,654.0,11.0,-1.0,15.02,
2008-06-17,3.6,700.0,11.0,-1.0,15.03,
2008-06-18,3.2,634.0,12.0,-1.0,15.04,
2008-06-19,3.1,523.0,11.0,-1.0,15.05,
2008-06-20,4.3,557.0,12.0,-1.0,15.06,
2008-06-21,3.1,512.0,12.0,-1.0,15.07,
2008-06-22,3.2,439.0,12.0,-1.0,15.09,
2008-06-23,3.0,382.0,0.0,-1.0,15.1,
2008-06-24,3.5,334.0,0.0,-1.0,15.04,
2008-06-25,7.2,393.0,0.0,-1.0,14.96,
2008-06-26,6.6,604.0,0.0,-1.0,14.88,
2008-06-27,4.0,623.0,0.0,-1.0,14.79,
2008-06-28,4.1,575.0,0.0,-1.0,14.71,
2008-06-29,4.4,476.0,0.0,-1.0,14.62,
2008-06-30,3.4,486.0,0.0,-1.0,14.54,
2008-07-01,3.5,435.0,0.0,-1.0,14.45,
2008-07-02,2.4,379.0,0.0,-1.0,14.37,
2008-07-03,2.3,341.0,0.0,-1.0,14.28,
2008-07-04,3.0,320.0,0.0,-1.0,14.2,
2008-07-05,6.1,359.0,0.0,-1.0,14.12,
2008-07-06,3.9,372.0,0.0,-1.0,14.03,
2008-07-07,3.0,338.0,0.0,-1.0,13.95,
2008-07-08,2.6,310.0,0.0,-1.0,13.86,
2008-07-09,3.3,317.0,0.0,-1.0,13.78,
2008-07-10,4.2,322.0,0.0,-1.0,13.69,
2008-07-11,6.2,385.0,0.0,-1.0,13.61,
2008-07-12,7.9,569.0,0.0,-1.0,13.53,
2008-07-13,4.1,657.0,0.0,-1.0,13.44,
2008-07-14,3.6,678.0,0.0,-1.0,13.36,
2008-07-15,3.4,620.0,0.0,-1.0,13.27,
2008-07-16,3.0,562.0,0.0,-1.0,13.19,
2008-07-17,2.9,494.0,0.0,-1.0,13.1,
2008-07-18,2.9,409.0,6.0,-1.0,13.02,
2008-07-19,4.0,326.0,7.0,-1.0,12.94,
2008-07-20,3.3,306.0,6.0,-1.0,12.85,
2008-07-21,4.7,352.0,0.0,-1.0,12.8,
2008-07-22,6.7,474.0,0.0,-1.0,12.8,
2008-07-23,4.7,623.0,0.0,-1.0,12.8,
2008-07-24,2.8,551.0,0.0,-1.0,12.8,
2008-07-25,3.3,427.0,0.0,-1.0,12.8,
2008-07-26,4.4,406.0,0.0,-1.0,12.8,
2008-07-27,5.5,376.0,0.0,-1.0,12.8,
2008-07-28,3.7,441.0,0.0,-1.0,12.8,
2008-07-29,3.2,377.0,0.0,-1.0,12.8,
2008-07-30,4.3,363.0,0.0,-1.0,12.8,
2008-07-31,4.2,378.0,0.0,-1.0,12.8,
2008-08-01,4.6,387.0,0.0,-1.0,12.8,
2008-08-02,4.2,350.0,0.0,-1.0,12.8,
2008-08-03,3.9,337.0,0.0,-1.0,12.8,
2008-08-04,2.7,335.0,0.0,-1.0,12.8,
2008-08-05,2.8,318.0,0.0,-1.0,12.8,
2008-08-06,4.6,331.0,0.0,-1.0,12.8,
2008-08-07,4.9,345.0,0.0,-1.0,12.8,
2008-08-08,4.4,344.0,0.0,-1.0,12.8,
2008-08-09,10.3,510.0,0.0,-1.0,12.8,
2008-08-10,5.1,621.0,0.0,-1.0,12.8,
2008-08-11,3.4,618.0,0.0,-1.0,12.8,
2008-08-12,3.0,562.0,0.0,-1.0,12.8,
2008-08-13,2.8,482.0,0.0,-1.0,12.8,
2008-08-14,3.3,446.0,0.0,-1.0,12.8,
2008-08-15,2.4,402.0,0.0,-1.0,12.8,
2008-08-16,4.6,342.0,0.0,-1.0,12.8,
2008-08-17,3.9,366.0,0.0,-1.0,12.81,
2008-08-18,6.8,532.0,0.0,-1.0,12.88,
2008-08-19,3.4,567.0,0.0,-1.0,12.95,
2008-08-20,2.9,482.0,0.0,-1.0,13.03,
2008-08-21,3.0,418.0,5.0,-1.0,13.1,
2008-08-22,3.1,369.0,5.0,-1.0,13.17,
2008-08-23,2.3,334.0,0.0,-1.0,13.25,
2008-08-24,1.9,314.0,0.0,-1.0,13.32,
2008-08-25,2.0,294.0,0.0,-1.0,13.39,
2008-08-26,3.5,297.0,0.0,-1.0,13.47,
2008-08-27,4.2,302.0,0.0,-1.0,13.54,
2008-08-28,4.3,305.0,0.0,-1.0,13.61,
2008-08-29,5.4,329.0,0.0,-1.0,13.69,
2008-08-30,3.4,333.0,0.0,-1.0,13.76,
2008-08-31,3.3,318.0,0.0,-1.0,13.83,
2008-09-01,2.9,344.0,0.0,-1.0,13.91,
2008-09-02,3.4,305.0,0.0,-1.0,13.98,
2008-09-03,10.0,405.0,0.0,-1.0,14.05,
2008-09-04,6.5,546.0,0.0,-1.0,14.13,
2008-09-05,3.9,516.0,0.0,-1.0,14.2,
2008-09-06,5.3,538.0,0.0,-1.0,14.27,
2008-09-07,4.3,600.0,0.0,-1.0,14.35,
2008-09-08,3.5,556.0,0.0,-1.0,14.42,
2008-09-09,3.3,505.0,0.0,-1.0,14.49,
2008-09-10,2.9,450.0,0.0,-1.0,14.57,
2008-09-11,3.1,391.0,7.0,-1.0,14.64,
2008-09-12,2.4,368.0,0.0,-1.0,14.71,
2008-09-13,2.3,311.0,0.0,-1.0,14.79,
2008-09-14,4.2,304.0,0.0,-1.0,14.64,
2008-09-15,6.7,509.0,0.0,-1.0,14.46,
2008-09-16,2.9,532.0,0.0,-1.0,14.27,
2008-09-17,5.0,435.0,0.0,-1.0,14.08,
2008-09-18,4.4,375.0,0.0,-1.0,13.9,
2008-09-19,2.7,349.0,0.0,-1.0,13.71,
2008-09-20,3.5,324.0,0.0,-1.0,13.52,
2008-09-21,4.3,318.0,0.0,-1.0,13.34,
2008-09-22,4.9,302.0,9.0,-1.0,13.15,
2008-09-23,4.9,278.0,10.0,-1.0,12.96,
2008-09-24,4.3,287.0,0.0,-1.0,12.77,
2008-09-25,4.3,319.0,0.0,-1.0,12.59,
2008-09-26,4.0,326.0,0.0,-1.0,12.4,
2008-09-27,4.3,319.0,0.0,-1.0,12.21,
2008-09-28,4.3,345.0,0.0,-1.0,12.03,
2008-09-29,4.8,359.0,9.0,-1.0,11.84,
2008-09-30,5.7,383.0,0.0,-1.0,11.65,
2008-10-01,7.0,512.0,0.0,-1.0,11.46,
2008-10-02,5.3,643.0,0.0,-1.0,11.28,
2008-10-03,4.6,647.0,0.0,-1.0,11.09,
2008-10-04,4.1,607.0,10.0,-1.0,10.9,
2008-10-05,3.0,525.0,0.0,-1.0,10.72,
2008-10-06,3.5,457.0,0.0,-1.0,10.53,
2008-10-07,3.6,387.0,0.0,-1.0,10.34,
2008-10-08,3.9,351.0,0.0,-1.0,10.16,
2008-10-09,2.4,316.0,0.0,-1.0,9.97,
2008-10-10,3.6,307.0,10.0,-1.0,9.78,
2008-10-11,7.7,423.0,13.0,-1.0,9.69,
2008-10-12,4.2,522.0,16.0,-1.0,9.66,
2008-10-13,3.0,494.0,13.0,-1.0,9.63,
2008-10-14,3.9,392.0,13.0,-1.0,9.61,
2008-10-15,4.4,367.0,12.0,-1.0,9.58,
2008-10-16,3.4,338.0,17.0,-1.0,9.56,
2008-10-17,3.1,305.0,12.0,-1.0,9.53,
2008-10-18,3.4,287.0,0.0,-1.0,9.51,
2008-10-19,5.0,299.0,0.0,-1.0,9.48,
2008-10-20,5.7,358.0,0.0,-1.0,9.45,
2008-10-21,3.7,383.0,0.0,-1.0,9.43,
2008-10-22,4.4,372.0,0.0,-1.0,9.4,
2008-10-23,3.4,403.0,0.0,-1.0,9.38,
2008-10-24,2.6,347.0,0.0,-1.0,9.35,
2008-10-25,2.4,309.0,0.0,-1.0,9.33,
2008-10-26,4.7,361.0,0.0,-1.0,9.3,
2008-10-27,5.0,340.0,0.0,-1.0,9.28,
2008-10-28,8.3,383.0,0.0,-1.0,9.25,
2008-10-29,6.3,630.0,0.0,-1.0,9.22,
2008-10-30,4.0,674.0,0.0,-1.0,9.2,
2008-10-31,2.8,616.0,13.0,-1.0,9.17,
2008-11-01,3.8,478.0,15.0,-1.0,9.15,
2008-11-02,4.1,418.0,18.0,-1.0,9.12,
2008-11-03,3.5,402.0,18.0,-1.0,9.1,
2008-11-04,3.3,345.0,16.0,-1.0,9.07,
2008-11-05,2.5,317.0,13.0,-1.0,9.04,
2008-11-06,3.1,292.0,11.0,-1.0,9.02,
2008-11-07,8.0,385.0,0.0,-1.0,9.02,
2008-11-08,5.1,542.0,0.0,-1.0,9.08,
2008-11-09,3.6,493.0,0.0,-1.0,9.14,
2008-11-10,2.7,428.0,0.0,-1.0,9.2,
2008-11-11,2.3,371.0,20.0,-1.0,9.27,
2008-11-12,2.9,336.0,23.0,-1.0,9.33,
2008-11-13,2.5,307.0,15.0,-1.0,9.39,
2008-11-14,2.5,297.0,13.0,-1.0,9.45,
2008-11-15,6.1,327.0,13.0,-1.0,9.52,
2008-11-16,5.0,466.0,13.0,-1.0,9.58,
2008-11-17,3.6,392.0,11.0,-1.0,9.64,
2008-11-18,3.5,335.0,0.0,-1.0,9.7,
2008-11-19,2.6,313.0,0.0,-1.0,9.76,
2008-11-20,3.9,300.0,0.0,-1.0,9.83,
2008-11-21,2.7,312.0,0.0,-1.0,9.89,
2008-11-22,2.4,284.0,0.0,-1.0,9.95,
2008-11-23,2.8,292.0,0.0,-1.0,10.01,
2008-11-24,2.5,272.0,0.0,-1.0,10.08,
2008-11-25,10.1,503.0,0.0,-1.0,10.14,
2008-11-26,4.7,596.0,0.0,-1.0,10.2,
2008-11-27,3.3,558.0,0.0,-1.0,10.26,
2008-11-28,3.4,489.0,0.0,-1.0,10.33,
2008-11-29,2.4,423.0,0.0,-1.0,10.39,
2008-11-30,2.9,360.0,0.0,-1.0,10.45,
2008-12-01,2.7,320.0,0.0,-1.0,10.51,
2008-12-02,2.8,293.0,0.0,-1.0,10.58,
2008-12-03,5.7,341.0,0.0,-1.0,10.64,
2008-12-04,6.5,443.0,0.0,-1.0,10.7,
2008-12-05,7.4,406.0,0.0,-1.0,10.6,
2008-12-06,5.7,506.0,0.0,-1.0,10.51,
2008-12-07,3.4,548.0,0.0,-1.0,10.41,
2008-12-08,2.9,459.0,0.0,-1.0,10.32,
2008-12-09,3.0,370.0,0.0,-1.0,10.22,
2008-12-10,3.9,339.0,11.0,-1.0,10.13,
2008-12-11,5.7,375.0,10.0,-1.0,10.03,
2008-12-12,4.8,396.0,11.0,-1.0,9.94,
2008-12-13,4.2,400.0,0.0,-1.0,9.84,
2008-12-14,3.0,360.0,0.0,-1.0,9.75,
2008-12-15,3.1,333.0,0.0,-1.0,9.65,
2008-12-16,3.7,347.0,0.0,-1.0,9.56,
2008-12-17,6.4,338.0,0.0,-1.0,9.46,
2008-12-18,4.1,316.0,0.0,-1.0,9.37,
2008-12-19,4.9,301.0,0.0,-1.0,9.27,
2008-12-20,4.4,318.0,0.0,-1.0,9.17,
2008-12-21,3.3,308.0,0.0,-1.0,9.08,
2008-12-22,6.0,325.0,0.0,-1.0,8.98,
2008-12-23,6.1,503.0,0.0,-1.0,8.89,
2008-12-24,4.4,499.0,0.0,-1.0,8.79,
2008-12-25,3.1,470.0,0.0,-1.0,8.7,
2008-12-26,3.1,402.0,0.0,-1.0,8.6,
2008-12-27,2.9,348.0,0.0,-1.0,8.51,
2008-12-28,2.2,334.0,0.0,-1.0,8.41,
2008-12-29,1.9,310.0,0.0,-1.0,8.32,
2008-12-30,2.0,300.0,0.0,-1.0,8.22,
2008-12-31,7.1,475.0,0.0,-1.0,8.13,
2009-01-01,4.3,457.0,0.0,-1.0,8.14,
2009-01-02,5.7,420.0,0.0,-1.0,8.2,
2009-01-03,5.2,511.0,0.0,-1.0,8.25,
2009-01-04,3.7,460.0,0.0,-1.0,8.31,
2009-01-05,3.8,420.0,0.0,-1.0,8.36,
2009-01-06,3.6,369.0,0.0,-1.0,8.42,
2009-01-07,3.7,325.0,0.0,-1.0,8.47,
2009-01-08,4.1,314.0,0.0,-1.0,8.53,
2009-01-09,5.2,364.0,7.0,-1.0,8.58,
2009-01-10,4.3,378.0,9.0,-1.0,8.64,
2009-01-11,3.1,343.0,10.0,-1.0,8.69,
2009-01-12,2.8,308.0,8.0,-1.0,8.75,
2009-01-13,6.0,316.0,0.0,-1.0,8.8,
2009-01-14,6.7,332.0,0.0,-1.0,8.86,
2009-01-15,5.8,340.0,0.0,-1.0,8.91,
2009-01-16,3.8,379.0,0.0,-1.0,8.97,
2009-01-17,4.6,349.0,0.0,-1.0,9.02,
2009-01-18,4.8,350.0,0.0,-1.0,9.08,
2009-01-19,6.8,433.0,7.0,-1.0,9.13,
2009-01-20,3.1,435.0,0.0,-1.0,9.19,
2009-01-21,3.0,410.0,0.0,-1.0,9.24,
2009-01-22,2.4,355.0,0.0,-1.0,9.3,
2009-01-23,2.2,311.0,0.0,-1.0,9.35,
2009-01-24,2.7,302.0,0.0,-1.0,9.41,
2009-01-25,3.3,290.0,0.0,-1.0,9.46,
2009-01-26,7.6,350.0,0.0,-1.0,9.52,
2009-01-27,5.3,364.0,0.0,-1.0,9.57,
2009-01-28,4.5,356.0,0.0,-1.0,9.61,
2009-01-29,3.5,397.0,0.0,-1.0,9.64,
2009-01-30,4.2,371.0,0.0,-1.0,9.67,
2009-01-31,6.0,449.0,0.0,-1.0,9.7,
2009-02-01,2.6,430.0,0.0,-1.0,9.73,
2009-02-02,2.5,360.0,0.0,-1.0,9.76,
2009-02-03,3.5,329.0,0.0,-1.0,9.79,
2009-02-04,9.0,357.0,0.0,-1.0,9.82,
2009-02-05,4.1,359.0,0.0,-1.0,9.85,
2009-02-06,3.3,317.0,0.0,-1.0,9.88,
2009-02-07,2.7,316.0,0.0,-1.0,9.91,
2009-02-08,2.4,313.0,0.0,-1.0,9.94,
2009-02-09,2.8,311.0,0.0,-1.0,9.97,
2009-02-10,2.4,294.0,0.0,-1.0,9.99,
2009-02-11,3.2,308.0,7.0,-1.0,10.02,
2009-02-12,3.4,332.0,6.0,-1.0,10.05,
2009-02-13,2.8,311.0,6.0,-1.0,10.08,
2009-02-14,7.1,451.0,0.0,-1.0,10.11,
2009-02-15,4.3,559.0,0.0,-1.0,10.14,
2009-02-16,2.9,477.0,0.0,-1.0,10.17,
2009-02-17,1.9,409.0,0.0,-1.0,10.2,
2009-02-18,2.5,335.0,0.0,-1.0,10.23,
2009-02-19,2.6,310.0,0.0,-1.0,10.26,
2009-02-20,3.9,329.0,0.0,-1.0,10.29,
2009-02-21,5.7,370.0,0.0,-1.0,10.32,
2009-02-22,4.8,431.0,0.0,-1.0,10.35,
2009-02-23,5.3,445.0,0.0,-1.0,10.38,
2009-02-24,4.3,433.0,7.0,-1.0,10.4,
2009-02-25,3.4,419.0,7.0,-1.0,10.37,
2009-02-26,3.8,397.0,0.0,-1.0,10.34,
2009-02-27,5.3,560.0,0.0,-1.0,10.32,
2009-02-28,2.3,560.0,0.0,-1.0,10.29,
2009-03-01,3.0,439.0,0.0,-1.0,10.27,
2009-03-02,1.8,361.0,0.0,-1.0,10.24,
2009-03-03,6.4,348.0,0.0,-1.0,10.22,
2009-03-04,5.5,362.0,0.0,-1.0,10.19,
2009-03-05,3.3,363.0,0.0,-1.0,10.16,
2009-03-06,3.6,361.0,7.0,-1.0,10.14,
2009-03-07,3.2,339.0,7.0,-1.0,10.11,
2009-03-08,4.9,398.0,0.0,-1.0,10.09,
2009-03-09,2.9,378.0,0.0,-1.0,10.06,
2009-03-10,2.8,325.0,0.0,-1.0,10.04,
2009-03-11,3.1,334.0,0.0,-1.0,10.01,
2009-03-12,11.2,358.0,0.0,-1.0,9.98,
2009-03-13,7.1,495.0,0.0,-1.0,9.96,
2009-03-14,3.4,548.0,0.0,-1.0,9.93,
